gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD8_S58_L002,62-CD8_S60_L002,63-CD8_S62_L002,57-CD8-D_S48_L002,58-CD8-D_S52_L002,60-CD8-D_S56_L002
ENSMUSG00000049659,Aftph,216549,aftiphilin,431.0713444188335,-0.44839370048939753,1.0566806254805883,-0.424341744967136,0.6713165990492798,0.9498332790547934,257,464,996,32,430,568
ENSMUSG00000050567,Maml1,103806,mastermind like transcriptional coactivator 1,1609.3213856405512,0.07891344585063684,0.1875759805118808,0.420701230697491,0.6739732623692992,0.9498332790547934,1830,1606,1866,1261,1269,2021
ENSMUSG00000058729,Lin9,72568,lin-9 DREAM MuvB core complex component,428.27641881725026,-0.11777544500853529,0.2800415378808925,-0.4205641987962073,0.674073341027736,0.9498332790547934,524,483,499,280,346,507
ENSMUSG00000059182,Skap2,54353,src family associated phosphoprotein 2,260.53132154773425,0.16135566304984977,0.3835942256946223,0.4206415327489948,0.6740168609282313,0.9498332790547934,214,262,361,311,175,258
ENSMUSG00000059248,Septin9,53860,septin 9,10184.91077112098,-0.055817176569095885,0.13191249906802222,-0.42313789037013927,0.6721946588778867,0.9498332790547934,11542,11706,11797,9808,8600,8617
ENSMUSG00000061533,Cep128,75216,centrosomal protein 128,293.2240358697413,-0.150310237268389,0.3526373739729618,-0.4262459068785883,0.6699286695403768,0.9498332790547934,394,280,374,212,185,371
ENSMUSG00000064145,Arih2,23807,ariadne RBR E3 ubiquitin protein ligase 2,796.9457921272852,0.10375493507688914,0.24397647516645043,0.42526614504985943,0.6706426703012618,0.9498332790547934,830,913,845,774,847,605
ENSMUSG00000064368,ND6,17722,NADH dehydrogenase subunit 6,662.7955274615966,-0.13401012064071935,0.31939691234754475,-0.4195723736205038,0.6747978736504479,0.9498332790547934,566,662,1147,618,389,720
ENSMUSG00000068299,Nat8f4,75541,N-acetyltransferase 8 (GCN5-related) family member 4,82.91133458624547,-0.28258560900394325,0.6654809619791751,-0.42463364866745235,0.6711037596906128,0.9498332790547934,129,96,81,104,29,68
ENSMUSG00000072980,Oip5,70645,Opa interacting protein 5,40.12149403641904,-0.37288342229288113,0.88096813662112206,-0.4232655039296241,0.6721015596920332,0.9498332790547934,38,62,52,57,19,16
ENSMUSG00000073435,Nme3,79059,NME/NM23 nucleoside diphosphate kinase 3,299.57215903057306,-0.1721088334468731,0.4057097049617716,-0.42421670308106196,0.6714077804545414,0.9498332790547934,299,475,284,297,163,307
ENSMUSG00000088025,Rprl3,19785,ribonuclease P RNA-like 3,173.72450026972228,-0.23996976603866724,0.565738515758913,-0.42417081275924534,0.6714412452068935,0.9498332790547934,237,219,176,58,259,118
ENSMUSG00000099481,Xndc1,102443350,Xrcc1 N-terminal domain containing 1,669.867701196878,-0.11360535679202342,0.26712771954298703,-0.42528479255684914,0.6706290781637851,0.9498332790547934,762,684,921,393,569,818
ENSMUSG00000038773,Kdm3b,277250,KDM3B lysine (K)-specific demethylase 3B,3454.621059325209,0.05516083376744453,0.1317757813554307,0.4185961426300529,0.6755113091522169,0.9499280039644773,3505,3492,4512,2828,3043,3761
ENSMUSG00000003184,Irf3,54131,interferon regulatory factor 3,2857.2543030355737,-0.05248323915322952,0.12561021080074083,-0.4178262166639082,0.6760741814027618,0.9504261482426419,3040,3173,3639,2379,2380,2899
ENSMUSG00000034501,Pcnx4,67708,pecanex homolog 4,202.01605659051577,-0.15893797248780853,0.3803405549054516,-0.41788331651174754,0.676032431012614,0.9504261482426419,299,185,239,155,204,159
ENSMUSG00000034601,2700049A03Rik,76967,RIKEN cDNA 2700049A03 gene,178.36177107261628,-0.21258233126490966,0.508971463831804,-0.4176704321780212,0.6761880933054967,0.9504396356227061,178,210,262,68,239,146
ENSMUSG00000002043,Trappc6a,67091,trafficking protein particle complex 6A,128.19822872549446,-0.2249059365975753,0.5419116417676555,-0.4150232607366713,0.6781248751391502,0.9506210132857059,228,114,125,139,64,117
ENSMUSG00000004610,Etfb,110826,"electron transferring flavoprotein, beta polypeptide",809.9808039683045,0.0895801015629337,0.2153918158777264,0.41589371071455433,0.677487781886432,0.9506210132857059,991,732,940,808,739,713
ENSMUSG00000014850,Msh3,17686,mutS homolog 3,539.2720863908364,-0.1486641749593885,0.3574370880237561,-0.4159170381040815,0.6774707114484668,0.9506210132857059,516,654,751,226,592,597
ENSMUSG00000018848,Rars,104458,arginyl-tRNA synthetase,1775.6662540585621,-0.06208834864335884,0.1495372604105726,-0.4152031973361541,0.677993158398387,0.9506210132857059,1937,2002,2197,1335,1698,1710
ENSMUSG00000019826,Zbtb24,268294,zinc finger and BTB domain containing 24,148.3012100878221,-0.21868881294335463,0.5262953803028333,-0.4155248575762148,0.6777577219922108,0.9506210132857059,258,148,131,133,159,75
ENSMUSG00000019877,Serinc1,56442,serine incorporator 1,46.377264554866315,0.3219563620584672,0.7724960718316319,0.4167741090192089,0.6768436418937629,0.9506210132857059,58,34,48,73,32,32
ENSMUSG00000020956,Dtd2,328092,D-tyrosyl-tRNA deacylase 2,47.04872139307402,-0.3707181448274451,0.8923278907674842,-0.41545058566822707,0.6778120818740165,0.9506210132857059,60,94,20,15,47,52
ENSMUSG00000025575,Cant1,76025,calcium activated nucleotidase 1,489.8214327328861,-0.13016912162261332,0.3139450481883662,-0.4146239043226195,0.6784172461631992,0.9506210132857059,546,723,439,422,342,514
ENSMUSG00000026083,Eif5b,226982,eukaryotic translation initiation factor 5B,3293.8944349921694,0.05902654544922984,0.14183412712907212,0.416166028895954,0.6772885161315034,0.9506210132857059,3592,3774,3505,3064,2720,3369
ENSMUSG00000028126,Pip5k1a,18720,"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha",1591.2010696760694,0.06354607548061067,0.15336063387436827,0.4143571519968226,0.6786125639787324,0.9506210132857059,1806,1621,1841,1223,1559,1665
ENSMUSG00000030170,Wnt5b,22419,"wingless-type MMTV integration site family, member 5B",380.87295133869725,-0.12549944127644413,0.30234261478227786,-0.41509014985141424,0.6780759099873463,0.9506210132857059,433,483,421,278,412,299
ENSMUSG00000031381,Piga,18700,"phosphatidylinositol glycan anchor biosynthesis, class A",253.5258637232005,-0.16804659555590068,0.40491710914593937,-0.41501480614229536,0.6781310642922201,0.9506210132857059,340,288,277,116,234,313
ENSMUSG00000032119,Hinfp,102423,histone H4 transcription factor,640.7275813995934,-0.09685670645664689,0.23348189955731807,-0.41483603928307633,0.6782619349627231,0.9506210132857059,734,735,769,429,548,727
ENSMUSG00000038884,Shfl,319278,shiftless antiviral inhibitor of ribosomal frameshifting,1512.2594514411649,0.0831432847331123,0.19935726973087287,0.41705669848585697,0.6766369364889991,0.9506210132857059,1389,1840,1720,1377,1168,1708
ENSMUSG00000041975,Mettl8,228019,methyltransferase like 8,419.9189669286898,-0.11185641927927711,0.2685091562471485,-0.41658325862198603,0.6769832567973502,0.9506210132857059,407,509,560,299,382,424
ENSMUSG00000042331,Specc1,432572,sperm antigen with calponin homology and coiled-coil domains 1,26.587588413594126,-0.4082296191909108,0.9827174389192787,-0.4154089497382402,0.6778425560975869,0.9506210132857059,33,50,17,29,17,15
ENSMUSG00000042548,Asxl1,228790,ASXL transcriptional regulator 1,3169.364201636166,0.057144819003246965,0.13744813132567718,0.4157555177512372,0.6775889116606348,0.9506210132857059,3378,3259,3893,2807,2513,3516
ENSMUSG00000053604,Rpia,19895,ribose 5-phosphate isomerase A,1013.5748761149746,-0.10485497928180643,0.25259859251994937,-0.4151051604672949,0.6780649218827004,0.9506210132857059,1480,1088,969,638,996,1047
ENSMUSG00000061374,Fiz1,23877,Flt3 interacting zinc finger protein 1,305.84094507122944,-0.22213669899671018,0.5325605011895669,-0.41711072920452996,0.676597417472587,0.9506210132857059,375,467,255,162,112,523
ENSMUSG00000062006,Rpl34,68436,ribosomal protein L34,382.7212659588638,0.12931264312685947,0.31174620145980475,0.41480102250269923,0.6782875709938151,0.9506210132857059,542,339,354,292,382,421
ENSMUSG00000066406,Akap13,75547,A kinase (PRKA) anchor protein 13,12675.732337198018,0.06007669308910235,0.14497620097602176,0.4143900356379092,0.6785884851925276,0.9506210132857059,13625,12222,16335,9410,10659,15555
ENSMUSG00000079316,Rab9,56382,"RAB9, member RAS oncogene family",384.1221459467451,-0.15282170213767063,0.36871590671685095,-0.4144700550036954,0.6785298930152797,0.9506210132857059,497,368,510,202,493,297
ENSMUSG00000029176,Anapc4,52206,anaphase promoting complex subunit 4,767.79304542945,0.10790534610959827,0.26062152186996496,0.41403083419732617,0.6788515253860694,0.9506457932415199,714,784,1013,636,541,1018
ENSMUSG00000031521,Aga,11593,aspartylglucosaminidase,256.53224902798576,0.15681553833450315,0.37886792307509043,0.4139055559565617,0.6789432747911942,0.9506457932415199,203,299,318,256,286,186
ENSMUSG00000031577,Tti2,234138,TELO2 interacting protein 2,369.35221884769254,-0.1502761651797152,0.3629167125097141,-0.41407893326404144,0.6788163005748736,0.9506457932415199,308,437,576,411,246,285
ENSMUSG00000021711,Trappc13,66975,trafficking protein particle complex 13,384.3928324059708,-0.14451319677215077,0.35042189712373356,-0.41239773529655693,0.680047922826825,0.9509656108150161,440,374,561,375,387,216
ENSMUSG00000021958,Pinx1,72400,"PIN2/TERF1 interacting, telomerase inhibitor 1",448.9472978642008,0.11970805620939304,0.29007413432859724,0.4126809047847997,0.679840416897141,0.9509656108150161,430,520,501,496,325,446
ENSMUSG00000034203,Chchd4,72170,coiled-coil-helix-coiled-coil-helix domain containing 4,293.64272174073903,0.16276422926301182,0.3941732079498642,0.4129256529371072,0.6796610855665286,0.9509656108150161,289,276,377,402,200,228
ENSMUSG00000034647,Ankrd12,106585,ankyrin repeat domain 12,212.61674094100562,-0.19451293786682328,0.4717146996424023,-0.4123529286118913,0.6800807592801348,0.9509656108150161,279,191,304,78,241,230
ENSMUSG00000035227,Spcs2,66624,signal peptidase complex subunit 2 homolog (S. cerevisiae),3181.9928608971727,-0.05295870610365491,0.12844341348737626,-0.4123115749244692,0.680111065752458,0.9509656108150161,3634,3392,3949,2776,2956,2742
ENSMUSG00000040034,Nup43,69912,nucleoporin 43,248.93312267080526,-0.16874257443409682,0.4085836136266554,-0.4129939841108897,0.6796110213341711,0.9509656108150161,287,314,286,256,240,130
ENSMUSG00000043183,Simc1,319719,SUMO-interacting motifs containing 1,385.3054979352603,0.13330890172309443,0.3226134037975083,0.413215632561774,0.679448635787332,0.9509656108150161,468,365,411,255,322,540
ENSMUSG00000071379,Hpcal1,53602,hippocalcin-like 1,2461.022217259896,0.051691028921554596,0.12529145241405668,0.4125662838573279,0.67992440792084,0.9509656108150161,2665,2552,2970,2135,2104,2600
ENSMUSG00000118537,Shld3,113002583,shieldin complex subunit 3,112.70312082224285,-0.27616716228940813,0.6695085012701129,-0.4124923907097464,0.6799785568673489,0.9509656108150161,233,108,73,146,70,54
ENSMUSG00000004100,Ppan,235036,peter pan homolog,2037.291940934569,0.0669924176839566,0.16271475781900632,0.41171691235576036,0.6805469274126679,0.9511371461354222,2012,2374,2328,1567,1886,2259
ENSMUSG00000024891,Slc29a2,13340,"solute carrier family 29 (nucleoside transporters), member 2",64.42786858623022,-0.32366398896474796,0.7859391192945281,-0.41181814344000855,0.6804727219131604,0.9511371461354222,80,74,89,15,37,111
ENSMUSG00000027694,Gm8325,666853,ubiquitin-conjugating enzyme E2 variant 1 pseudogene,236.15557172500826,-0.15485258444366692,0.3761083318939954,-0.41172335551266515,0.6805422042882403,0.9511371461354222,300,274,265,254,144,206
ENSMUSG00000026036,Nif3l1,65102,Ngg1 interacting factor 3-like 1 (S. pombe),319.1989709245461,0.14898481218976586,0.3630282835726003,0.41039450349044526,0.6815165776629295,0.9513071990276821,331,357,332,366,184,363
ENSMUSG00000027074,Slc43a3,58207,"solute carrier family 43, member 3",181.29969684697065,-0.21566515824586488,0.5250603094519598,-0.4107435933806706,0.6812605579038205,0.9513071990276821,295,132,238,73,236,151
ENSMUSG00000031352,Hccs,15159,holocytochrome c synthetase,568.264270286554,0.10242075269080185,0.24972931278625934,0.41012707538446913,0.68171273213168,0.9513071990276821,667,546,644,388,605,621
ENSMUSG00000032103,Pus3,67049,pseudouridine synthase 3,115.7138825062398,0.2794026410360331,0.6802613429939619,0.41072838242774157,0.68127171273147,0.9513071990276821,41,116,202,50,138,165
ENSMUSG00000038371,Sbf2,319934,SET binding factor 2,38.69290715701368,-0.39044465483573404,0.9518025849838591,-0.4102160059192898,0.6816475005418597,0.9513071990276821,14,69,65,13,28,53
ENSMUSG00000039219,Arid4b,94246,AT rich interactive domain 4B (RBP1-like),2246.3457357901734,-0.08163129221574983,0.19885041580614157,-0.41051607503467247,0.6814274138916544,0.9513071990276821,2501,2661,2633,1360,2032,2631
ENSMUSG00000046169,Adamts6,108154,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6",512.4268645785639,-0.12216241052132808,0.29732725337928617,-0.41086852662474005,0.6811689417704608,0.9513071990276821,527,633,644,327,373,659
ENSMUSG00000062867,Impdh2,23918,inosine monophosphate dehydrogenase 2,265.1252652239021,0.22704335272593376,0.552958717644316,0.41059729321778526,0.6813678488171686,0.9513071990276821,476,159,192,117,222,465
ENSMUSG00000066551,Hmgb1,15289,high mobility group box 1,2551.414522699736,-0.07307170178857259,0.17775235363345931,-0.411087112462391,0.681008659564527,0.9513071990276821,2710,3071,3047,1726,2689,2378
ENSMUSG00000020716,Nf1,18015,neurofibromin 1,212.91860399439238,-0.15039370387022236,0.3672104319422149,-0.40955727503375683,0.6821307438094462,0.9514942199843613,219,195,353,176,184,189
ENSMUSG00000020864,Ankrd40,71452,ankyrin repeat domain 40,1742.5160397224577,0.0685729257138985,0.16740515581875723,0.40962254345463306,0.682082857242815,0.9514942199843613,1882,1540,2378,1564,1501,1798
ENSMUSG00000028840,Zfp593,68040,zinc finger protein 593,549.5481746832478,-0.11779409335466155,0.2876412922519956,-0.40951732775371136,0.6821600532255349,0.9514942199843613,840,575,511,459,407,575
ENSMUSG00000026319,Relch,227446,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",430.9282630404468,-0.2599511194136848,0.635165935281938,-0.40926489437488095,0.6823452752933756,0.9515069270685493,331,631,623,56,253,817
ENSMUSG00000037773,Pced1a,319513,PC-esterase domain containing 1A,648.9557237992433,0.10129414102133474,0.24752963831445723,0.4092202522134035,0.6823780333076392,0.9515069270685493,655,636,836,709,555,548
ENSMUSG00000001786,Fbxo7,69754,F-box protein 7,585.9782375587106,-0.13894436780158204,0.33966012591973577,-0.4090688226218689,0.6824891554296562,0.9515162502095789,694,529,874,631,282,603
ENSMUSG00000026260,Ndufa10,67273,NADH:ubiquinone oxidoreductase subunit A10,2924.04035294774,-0.06888288952764708,0.168452405853198,-0.4089160328625806,0.6826012826472092,0.951526971572632,3316,3410,3376,2150,3126,2488
ENSMUSG00000016409,Nkap,67050,NFKB activating protein,517.2723667701244,0.10627347551617092,0.2612167528430389,0.40684019826258616,0.6841253604517086,0.9516131540573308,474,615,591,410,566,484
ENSMUSG00000020328,Nudcd2,52653,NudC domain containing 2,215.22130862969306,0.18401831024777832,0.45166382852132714,0.40742317322647664,0.6836972099502825,0.9516131540573308,263,194,225,275,217,117
ENSMUSG00000020536,Llgl1,16897,LLGL1 scribble cell polarity complex component,1111.5635982234517,0.1151189760538384,0.28248518770632935,0.40752216775881256,0.6836245161372576,0.9516131540573308,1402,1308,861,705,1065,1423
ENSMUSG00000024045,Akap8,56399,A kinase (PRKA) anchor protein 8,5386.9412225162705,0.05006875874040917,0.1230444913655498,0.4069158902178005,0.6840697647629146,0.9516131540573308,5903,6047,5907,4359,4719,5924
ENSMUSG00000025326,Ube3a,22215,ubiquitin protein ligase E3A,2660.213744740507,-0.054573500584367066,0.13406347982850222,-0.40707208744826723,0.6839550434180734,0.9516131540573308,2887,2868,3433,2065,2569,2479
ENSMUSG00000032077,Bud13,215051,BUD13 homolog,756.340004702084,0.08827268776074598,0.2165522638813097,0.4076276376825478,0.6835470705317517,0.9516131540573308,913,652,929,593,772,763
ENSMUSG00000032109,Nlrx1,270151,NLR family member X1,210.74933511360274,0.28834576097141545,0.708125710837684,0.4071957232428605,0.6838642424686509,0.9516131540573308,225,236,175,271,311,26
ENSMUSG00000034993,Vat1,26949,vesicle amine transport 1,592.7167701020189,0.08640437595144398,0.21222692015522976,0.4071320258911781,0.6839110226867655,0.9516131540573308,640,627,677,519,588,552
ENSMUSG00000039958,Etfbkmt,320204,electron transfer flavoprotein beta subunit lysine methyltransferase,176.08576765241304,0.2754432612860696,0.6755191718336085,0.40775047218632576,0.6834568784700268,0.9516131540573308,196,121,228,330,128,44
ENSMUSG00000049687,Pheta2,338368,PH domain containing endocytic trafficking adaptor 2,38.28352325641688,-0.363287939732054,0.8891014274799747,-0.40860123322683156,0.6828323254977112,0.9516131540573308,64,56,23,48,20,21
ENSMUSG00000049728,Zfp668,244219,zinc finger protein 668,543.2315159303367,-0.10635060077135089,0.2605824069166583,-0.40812655785071805,0.6831807631306555,0.9516131540573308,658,656,582,364,565,500
ENSMUSG00000067219,Nipal1,70701,NIPA-like domain containing 1,214.56917548616605,-0.22977066968429408,0.56397871484609,-0.4074101799160959,0.6837067514350761,0.9516131540573308,205,262,319,47,240,265
ENSMUSG00000071451,Psmg4,69666,"proteasome (prosome, macropain) assembly chaperone 4",452.15925975223405,-0.10295200777176634,0.25217646675638244,-0.4082538275517364,0.6830873335976091,0.9516131540573308,532,442,619,319,427,447
ENSMUSG00000097113,Gm19705,100503460,"predicted gene, 19705",226.93704702976635,-0.16409312250277935,0.4027376117173072,-0.40744424590261735,0.6836817355855712,0.9516131540573308,199,282,332,217,127,240
